17,111,1502.415
7,112,1502.075
15,39,1500.466
24,38,1498.132
16,113,1497.103
38,13,1495.389
33,23,1492.902
41,15,1491.881
49,41,1490.635
16,42,1489.289
10,19,1487.581
69,2,1479.917
1,35,1476.408
45,19,1473.982
114,26,1470.026
36,3,1460.758
22,9,1455.854
27,19,1453.204
12,74,1451.578
8,112,1450.797
115,3,1444.47
97,3,1443.037
101,9,1433.484
84,3,1431.948
107,2,1421.5
96,3,1419.677
22,54,1414.388
104,44,1411.775
44,1,1399.395
12,116,1388.414
117,3,1387.585
15,13,1383.109
16,12,1382.418
118,9,1374.347
16,27,1373.566
119,3,1372.743
53,13,1370.19
54,120,1368.366
103,26,1366.045
21,42,1363.48
26,121,1360.424
30,2,1350.695
122,3,1345.357
44,12,1339.755
9,57,1327.172
32,26,1326.383
65,3,1321.897
45,37,1318.68
107,3,1315.084
123,3,1313.643
124,13,1311.244
125,26,1308.375
126,3,1308.038
13,35,1303.015
127,86,1302.024
54,128,1298.474
95,42,1292.022
10,45,1291.088
129,130,1289.04
65,37,1287.204
39,2,1287.127
13,39,1283.765
19,23,1280.604
13,77,1279.474
13,37,1278.997
53,2,1275.178
63,23,1274.439
24,47,1271.255
131,3,1270.009
52,81,1268.579
3,132,1267.776
15,34,1264.299
12,19,1262.809
130,22,1261.373
53,24,1261.05
101,3,1259.547
22,1,1254.285
16,57,1251.345
24,59,1251.269
15,74,1249.611
133,26,1244.402
11,61,1243.197
43,16,1241.229
43,44,1240.582
52,42,1238.508
27,35,1236.699
76,9,1235.877
134,12,1235.65
77,2,1227.403
50,25,1226.349
76,19,1225.432
21,36,1222.48
24,22,1220.16
38,40,1219.843
135,9,1219.824
136,3,1213.563
96,13,1213.024
41,2,1211.431
61,13,1209.221
36,52,1205.31
129,137,1202.889
19,26,1200.799
10,44,1198.055
41,13,1195.571
11,33,1190.775
44,86,1189.736
92,3,1189.665
43,60,1187.268
37,19,1186.63
36,55,1179.063
138,44,1169.421
139,58,1165.761
13,40,1161.464
94,22,1159.328
45,14,1156.149
49,74,1154.601
36,78,1150.2
72,3,1142.391
117,1,1140.978
117,12,1137.382
12,140,1137.089
141,3,1129.159
59,2,1127.299
101,13,1125.092
43,55,1123.463
55,48,1121.598
142,26,1121.532
24,57,1120.641
44,23,1119.677
12,37,1119.222
47,2,1118.086
62,3,1117.35
143,26,1115.685
36,16,1112.655
144,3,1110.887
10,135,1110.683
4,3,1106.05
4,9,1102.191
65,39,1101.779
43,52,1101.61
104,2,1097.425
36,44,1093.729
42,81,1092.132
13,25,1086.829
145,77,1084.769
11,15,1083.745
14,54,1081.67
117,2,1081.525
34,1,1080.9
79,52,1078.774
82,3,1078.451
10,109,1077.664
104,13,1077.199
55,42,1076.802
10,27,1074.813
82,37,1073.205
60,42,1069.587
51,42,1068.609
12,77,1068.511
11,27,1063.615
146,13,1063.253
79,3,1061.683
9,62,1056.382
43,95,1055.821
1,26,1053.704
11,45,1045.12
9,147,1044.995
16,33,1041.476
19,57,1040.931
47,13,1040.522
16,62,1039.874
21,43,1039.399
148,29,1038.747
11,19,1037.683
36,81,1036.833
12,119,1034.286
14,61,1032.972
13,88,1032.917
10,149,1032.393
150,3,1032.362
36,60,1031.202
118,23,1029.707
10,57,1027.711
36,68,1020.119
16,52,1019.798
21,143,1016.139
43,22,1009.507
10,62,1008.658
10,90,1007.643
82,39,1007.421
78,102,1006.482
151,3,1002.277
88,2,1001.335
38,97,1000.036
16,35,996.237
60,55,995.672
45,16,995.508
95,3,994.74
11,117,992.735
55,3,989.94
68,133,988.933
12,26,988.14
10,61,987.53
84,35,987.274
14,13,987.034
10,69,983.018
152,26,982.711
34,47,982.486
45,24,978.31
1,57,977.156
74,2,977.038
10,131,975.059
126,153,971.722
15,131,971.031
26,57,968.176
24,44,968.046
51,3,967.605
12,154,963.93
22,38,963.32
97,144,962.477
53,63,961.639
22,12,958.387
96,130,956.885
12,59,955.27
43,68,955.238
69,19,954.41
70,12,953.515
155,15,952.969
65,13,952.323
94,13,951.768
12,156,951.596
43,78,950.699
156,3,950.62
157,158,950.012
22,57,948.388
44,19,946.414
22,44,941.315
12,159,941.17
16,81,940.515
59,9,940.063
12,136,938.309
93,15,937.007
123,58,935.383
89,1,934.831
53,34,933.413
160,26,932.861
94,3,930.249
36,95,929.562
95,52,927.668
12,75,927.154
76,23,926.359
21,16,925.201
4,12,924.077
94,9,922.646
38,161,922.37
38,58,919.138
53,9,917.5
34,2,917.227
10,115,911.897
24,23,910.621
101,12,909.945
12,162,909.279
44,52,908.989
137,58,908.171
163,26,907.848
12,57,907.783
22,33,907.435
24,26,906.197
54,26,904.195
16,54,901.088
47,39,899.064
38,59,898.605
86,158,898.14
34,9,897.827
34,13,897.82
98,42,897.243
164,97,897.151
98,3,896.472
53,16,895.636
13,26,891.454
41,47,890.735
165,3,889.916
147,3,889.275
8,3,887.662
36,102,887.475
79,78,887.315
54,77,885.222
27,23,884.982
36,114,883.12
65,75,882.033
166,12,881.989
15,27,880.971
79,36,880.163
52,3,878.212
45,88,874.222
105,29,874.032
60,52,873.653
65,41,872.535
9,40,872.285
81,3,871.72
30,59,871.026
89,33,870.172
43,51,868.38
131,2,868.067
21,52,867.814
79,81,867.45
36,48,867.29
11,30,865.778
167,168,865.362
96,26,864.967
82,13,864.81
47,46,861.73
60,81,861.324
169,3,860.694
21,55,858.324
79,44,858.154
24,37,857.455
44,95,855.646
99,26,853.819
38,170,853.368
146,3,849.103
128,120,847.661
1,77,847.273
171,58,846.752
60,48,846.645
36,22,846.502
172,26,846.021
90,15,845.003
100,13,844.735
88,23,844.593
43,38,844.549
30,12,844.313
60,78,840.831
102,3,839.749
22,42,838.512
24,15,838.265
79,43,834.567
11,24,834.217
10,168,832.148
117,13,830.822
36,98,830.383
16,37,829.834
43,114,829.591
173,65,828.933
47,9,827.525
24,136,826.656
158,174,826.061
63,12,825.797
14,9,824.336
43,19,822.663
68,55,821.559
80,3,821.373
43,13,820.895
89,3,817.381
175,176,817.219
78,52,816.783
12,27,815.667
11,34,814.736
177,3,814.493
127,144,813.215
178,3,812.821
78,42,812.66
179,29,811.705
61,23,810.408
38,77,808.991
16,86,808.722
41,82,808.72
16,38,808.169
22,69,807.839
126,13,804.259
30,16,803.135
180,9,802.432
13,181,802.276
24,104,801.45
43,48,798.763
16,59,796.056
43,102,795.417
68,42,794.853
104,16,794.557
130,3,794.174
76,63,793.303
33,19,792.049
2,66,791.308
43,98,791.241
21,51,790.991
86,13,790.801
9,56,790.702
123,105,789.509
141,58,789.203
1,54,787.692
13,58,786.752
13,74,785.473
78,55,784.46
105,72,784.074
16,109,782.943
124,9,782.424
146,9,781.873
9,131,781.686
96,16,780.471
2,168,779.547
10,182,779.378
147,23,778.984
183,13,777.582
93,2,777.51
184,3,777.039
27,69,776.013
51,78,775.173
51,44,775.052
88,3,774.141
38,2,773.925
16,69,773.529
47,64,772.984
13,136,771.869
24,185,770.48
186,3,770.477
20,3,770.378
15,187,769.199
82,75,769.104
12,61,768.549
185,3,768.068
60,68,767.84
68,48,767.673
188,3,767.569
33,25,765.674
24,189,764.361
24,29,763.996
38,19,763.319
176,170,762.405
55,106,761.973
190,170,760.216
30,27,760.103
169,95,759.278
126,12,758.238
52,55,756.177
78,3,755.425
191,9,755.161
68,52,755.078
44,39,753.788
141,122,753.62
24,86,752.297
137,3,751.117
21,44,750.608
24,34,749.416
39,19,749.137
67,9,748.699
24,54,748.392
126,9,748.384
93,39,747.996
10,155,747.501
59,54,746.408
59,1,746.058
142,42,744.704
138,3,743.255
192,12,743.148
13,56,742.81
24,193,742.755
24,30,741.028
27,39,740.294
92,146,739.987
24,100,736.558
44,57,735.784
10,104,735.308
79,51,734.454
51,55,733.86
45,23,732.932
45,61,730.983
63,3,730.735
117,14,730.513
61,54,730.302
113,3,730.012
178,24,729.227
135,13,728.605
47,116,728.119
104,12,726.883
12,54,726.712
33,35,726.498
42,48,726.445
60,3,725.977
84,12,725.887
16,55,725.518
10,156,725.418
22,194,724.251
24,40,722.898
25,2,722.647
101,33,722.199
50,191,721.942
102,121,721.92
34,61,721.875
44,27,721.306
23,57,721.113
187,3,721.024
68,81,719.179
36,121,718.921
139,105,718.766
45,33,717.831
44,55,717.232
93,41,716.935
87,23,716.187
195,42,715.481
157,97,715.174
10,91,713.838
52,106,713.417
196,3,713.101
71,123,712.398
55,102,711.8
97,197,711.653
51,52,711.563
134,3,711.511
79,16,710.977
22,23,710.44
73,37,709.719
192,3,707.99
96,19,707.908
10,40,707.851
97,120,707.773
65,50,707.151
95,68,704.563
47,74,704.151
16,70,703.87
52,114,703.226
175,136,702.872
68,38,701.985
9,37,701.618
41,27,700.695
101,1,700.103
84,23,699.98
38,26,698.999
42,121,697.476
84,2,697.272
47,1,696.348
21,81,696.228
22,59,695.62
198,19,695.541
118,12,695.382
192,26,694.619
87,13,694.147
89,9,692.421
10,35,691.256
52,102,690.953
65,19,690.884
22,52,690.793
2,40,688.892
22,77,688.809
54,19,688.397
45,22,688.19
1,168,686.77
1,66,686.301
13,147,686.002
10,39,685.823
76,12,685.168
43,59,683.383
21,98,683.191
95,55,682.724
147,25,682.129
33,69,681.273
45,40,680.847
13,46,680.801
110,52,680.702
12,97,679.711
43,12,679.672
50,82,679.598
10,181,679.144
24,39,678.43
13,29,678.235
22,39,678.074
22,81,677.841
171,105,676.424
21,48,675.622
178,199,675.348
13,194,673.759
78,48,672.842
149,9,671.647
24,27,671.566
104,19,670.188
78,121,670.171
12,35,669.777
184,9,669.557
94,200,669.476
65,33,669.179
124,33,668.799
49,13,668.517
10,59,668.309
43,121,667.665
10,132,667.322
93,74,667.086
60,106,666.603
26,2,666.145
54,37,665.669
153,9,664.725
22,40,664.644
177,12,663.2
19,77,662.643
102,42,662.606
59,19,658.157
110,36,658.138
96,12,657.872
13,120,657.74
61,77,657.178
21,78,656.739
21,60,656.544
43,106,655.907
169,42,655.75
117,19,655.608
44,81,654.196
44,54,652.112
30,26,651.401
68,114,650.835
69,23,650.214
123,190,650.109
8,136,649.884
45,57,649.442
180,3,649.039
27,33,648.189
63,13,647.804
86,174,645.927
24,43,645.471
78,68,645.361
10,41,644.947
41,19,643.71
60,16,641.211
82,33,639.671
28,9,638.893
86,37,637.845
11,69,637.492
53,47,637.143
12,201,636.404
137,105,635.887
141,105,635.411
86,1,635.183
24,126,633.82
76,16,632.861
110,43,631.418
53,44,630.734
65,1,630.624
109,3,630.356
127,3,629.538
38,86,629.294
11,16,629.053
44,37,628.619
93,1,628.599
22,27,628.456
60,114,628.25
76,3,627.798
163,3,627.473
187,12,627.038
51,81,626.949
68,102,625.693
95,121,625.398
110,55,624.746
31,26,624.509
36,32,623.373
24,46,623.285
202,203,622.729
45,107,621.712
87,1,620.596
157,86,619.702
44,47,619.318
9,54,619.25
204,3,618.828
79,55,618.416
37,25,618.135
79,42,618.041
205,54,617.971
13,203,617.404
24,58,617.18
24,69,617.086
55,121,616.871
22,89,615.96
43,1,615.886
106,121,615.34
36,19,614.363
45,89,613.344
3,206,611.506
68,3,610.204
168,3,609.775
131,23,609.602
100,19,609.404
3,48,608.968
92,23,608.855
146,12,608.82
10,101,608.01
79,12,607.829
51,98,607.318
12,8,607.081
96,9,605.068
47,23,604.194
22,95,603.04
68,106,601.32
34,23,601.122
142,55,601.083
178,65,597.984
24,41,597.701
89,69,597.313
87,3,597.309
120,3,597.041
66,3,596.76
47,131,596.078
78,81,595.552
36,207,594.007
143,48,593.41
19,197,592.948
68,121,592.799
208,3,591.574
53,23,590.636
110,42,590.301
181,3,588.665
54,57,588.389
104,1,587.785
44,98,587.281
9,77,587.121
135,19,586.649
78,106,586.1
104,9,585.81
79,99,585.342
49,54,584.286
158,144,584.179
155,3,584.135
51,16,582.941
82,1,582.232
10,37,581.494
32,42,580.308
75,29,580.285
63,156,579.264
11,147,578.595
123,49,578.501
165,12,577.718
96,24,576.349
51,68,575.774
14,1,573.716
171,3,573.564
53,15,572.984
44,15,572.162
32,3,572.161
44,163,571.529
146,2,570.961
9,39,570.746
60,121,569.738
16,88,569.624
118,16,569.6
79,102,569.337
118,3,569.247
60,102,569.22
24,62,568.956
142,36,568.735
36,143,568.734
110,3,568.018
44,60,567.359
122,171,567.299
79,19,567.196
19,40,567.076
39,26,566.974
47,57,566.651
53,19,566.39
38,72,566.296
84,26,565.762
96,22,565.703
43,207,565.562
22,136,565.414
93,13,565.345
195,209,565.212
104,57,565.162
153,23,564.824
44,59,564.507
67,2,564.193
22,30,563.532
158,97,562.527
52,32,561.992
24,33,560.697
10,74,560.116
22,37,560.111
150,30,559.79
59,77,559.773
30,54,559.555
12,40,559.553
52,98,559.359
210,3,559.024
127,38,558.948
182,12,558.771
37,77,558.607
125,48,558.531
129,3,558.496
59,57,557.944
36,106,557.728
40,29,557.562
44,136,556.585
16,39,556.291
147,2,556.07
27,74,555.35
179,43,555.132
71,13,554.756
95,102,554.729
157,174,554.096
4,77,553.996
35,23,553.387
60,95,552.716
16,14,552.676
71,24,552.079
52,121,552.06
22,98,551.816
145,2,550.946
10,88,550.916
69,88,550.775
21,102,550.75
178,77,550.604
35,19,550.376
51,60,550.131
33,88,549.662
16,48,548.623
55,81,547.613
28,13,545.793
1,203,545.462
13,193,545.109
9,211,543.635
15,37,543.466
28,2,543.384
44,78,542.993
50,13,542.599
50,66,542.494
192,79,542.466
174,144,542.37
212,3,542.261
79,98,541.217
10,213,541.126
44,38,541.122
13,148,540.92
73,15,540.754
16,214,540.356
65,38,540.219
129,29,540.108
16,98,539.539
137,24,539.243
117,107,538.817
36,133,538.098
142,43,537.778
173,82,537.515
143,42,536.806
35,54,536.663
42,209,536.418
90,9,536.354
130,176,536.314
24,139,536.218
9,26,536.111
43,2,536.058
169,26,535.931
52,143,535.789
44,144,535.363
21,68,535.343
36,96,534.573
9,194,534.25
24,130,533.136
47,59,532.439
13,200,532.087
121,3,530.499
10,215,530.013
21,95,529.934
79,67,529.887
11,22,529.563
25,23,528.217
100,2,528.025
18,111,527.8
61,198,527.674
216,170,527.502
21,110,527.4
1,88,526.938
78,114,526.837
38,57,526.696
16,77,525.745
2,81,525.624
52,125,525.451
207,3,524.906
138,89,524.901
106,42,524.631
13,217,524.306
16,108,523.646
135,23,523.35
50,39,523.247
126,77,522.943
36,152,522.605
37,97,522.389
16,159,522.344
1,56,522.08
53,104,521.571
94,33,521.422
101,89,520.993
79,32,520.711
121,48,519.162
218,2,518.584
11,86,518.217
51,48,518.208
126,23,517.926
21,121,517.552
219,148,517.279
194,3,516.083
16,34,516.054
36,125,516.044
74,19,515.889
12,47,515.109
76,214,514.514
2,29,514.497
106,81,513.952
10,96,512.948
137,13,512.896
63,16,512.854
15,47,512.692
45,77,512.396
30,126,512.285
178,38,512.004
143,81,511.336
24,35,511.325
192,44,511.035
49,19,510.897
39,54,510.088
52,48,509.812
12,161,509.669
110,44,509.648
79,9,509.603
36,160,509.016
38,136,507.877
40,58,507.493
182,34,506.644
12,56,506.559
198,2,506.502
13,108,505.792
135,3,505.447
47,19,505.223
198,3,504.522
41,22,504.016
16,180,503.966
45,211,503.796
142,3,503.779
96,43,503.752
92,16,503.606
30,44,503.395
10,43,503.384
51,114,503.119
86,19,502.45
220,3,502.394
38,54,502.334
63,57,501.608
112,3,501.462
167,86,501.335
102,133,501.273
19,81,500.854
189,3,500.259
122,139,500.243
5,12,500.14
78,16,499.955
11,89,499.732
102,106,499.567
3,221,498.408
19,42,498.072
92,13,497.863
21,79,497.777
10,58,497.477
12,86,497.394
122,58,497.293
22,29,496.881
38,82,496.643
149,13,495.845
156,2,494.283
78,32,493.649
22,84,492.948
61,33,492.809
65,216,491.755
84,59,491.006
44,164,490.932
56,23,490.6
39,140,490.514
30,33,490.187
69,37,489.815
86,2,489.36
73,35,489.211
22,104,488.877
82,216,487.733
30,47,487.569
9,109,486.993
43,112,486.623
65,40,486.464
169,44,486.129
19,66,485.984
65,2,485.808
45,27,485.65
16,47,485.407
55,125,485.312
22,183,485.257
49,16,485.078
16,68,484.778
38,105,484.243
103,3,483.595
222,3,483.517
79,31,483.495
44,102,483.47
71,38,483.389
42,57,482.908
210,13,482.748
13,105,482.268
166,3,482.221
182,61,482.044
22,146,481.794
182,132,481.74
59,39,481.582
110,78,481.407
38,47,480.058
110,68,480.022
9,159,479.29
122,13,478.959
179,148,478.891
22,55,478.691
46,193,478.344
14,37,478.095
223,12,477.66
14,23,475.95
9,181,475.925
150,13,475.913
43,32,475.72
141,22,475.382
55,114,475.141
224,1,474.316
37,57,474.285
24,206,474.115
16,136,474.077
194,200,474.01
102,48,473.146
104,47,473.132
89,181,472.94
225,12,472.713
44,68,472.635
90,16,471.669
187,109,471.3
50,41,471.182
15,33,470.608
4,226,470.315
41,9,470.093
13,97,470.068
110,60,469.938
53,57,469.855
84,54,469.414
155,13,468.971
51,102,468.551
89,2,468.487
118,159,468.405
10,89,468.319
51,22,468.091
28,10,468.04
184,2,467.915
126,2,467.652
36,172,467.421
27,66,466.578
16,95,466.49
4,1,466.447
80,72,466.239
97,216,466.064
11,77,465.939
49,24,465.935
11,93,465.639
42,159,465.088
45,97,464.815
45,44,464.69
90,12,464.192
214,13,464.153
53,1,463.781
10,227,463.742
106,3,463.632
204,13,462.651
102,114,462.255
1,132,461.928
38,37,461.569
176,13,461.195
36,163,460.915
192,52,460.631
11,57,460.593
63,227,460.074
40,57,459.967
19,168,459.81
114,121,459.759
44,97,459.594
53,76,459.593
96,58,459.553
4,23,459.108
10,223,458.371
138,93,458.189
207,48,457.639
41,44,457.297
10,14,456.622
31,42,456.498
218,1,456.26
43,99,455.682
24,144,455.604
79,57,454.864
51,95,454.014
22,15,454.008
28,1,453.933
22,60,453.544
10,117,453.493
158,3,453.086
77,206,452.584
43,133,452.221
228,1,452.041
122,24,451.97
99,3,451.559
8,1,451.01
228,2,450.756
171,13,450.661
201,19,450.418
43,125,450.417
9,46,449.806
10,38,449.223
41,54,449.122
65,24,448.51
123,43,448.478
86,57,447.086
26,140,446.922
41,16,446.668
104,86,446.589
129,77,445.86
11,44,445.848
55,98,445.829
133,42,445.746
229,3,445.381
30,88,445.318
16,185,444.869
160,42,444.6
138,8,444.188
1,131,444.062
22,78,443.834
151,13,443.57
84,19,443.291
38,164,443.275
43,143,443.123
38,100,443.12
207,42,443.066
104,59,442.89
35,77,442.135
16,102,441.722
62,2,441.456
78,95,441.437
110,95,441.067
30,89,440.703
38,20,440.642
27,57,440.474
10,196,440.312
121,81,440.068
43,54,439.818
51,32,439.805
11,132,439.657
95,99,439.52
117,24,439.497
29,230,439.121
71,58,438.891
127,158,438.885
81,48,438.841
110,81,438.705
73,2,438.438
45,100,438.394
174,97,438.08
69,147,437.526
94,2,436.913
79,121,436.759
77,40,436.695
100,9,436.592
202,13,436.363
231,3,436.319
92,1,434.923
104,38,434.703
98,81,433.605
44,34,433.553
73,1,433.454
10,136,433.269
5,3,433.006
150,56,432.892
126,1,432.628
62,131,432.579
63,24,432.522
10,126,432.309
49,2,432.153
162,26,431.903
125,42,431.645
205,22,431.599
111,3,430.418
52,172,430.281
142,21,429.906
45,145,429.876
43,77,429.654
24,131,429.612
44,48,429.543
20,2,429.528
44,77,429.317
59,23,428.908
182,13,428.858
60,133,428.734
114,42,428.586
95,98,428.371
108,3,428.102
53,14,428.039
50,2,428.007
176,215,427.802
34,156,427.61
87,2,427.471
55,143,427.434
39,57,426.501
53,26,426.46
36,103,426.442
110,48,426.098
183,89,425.966
138,19,425.885
13,66,425.722
22,120,425.669
50,3,425.327
175,38,424.841
3,83,424.679
22,86,424.478
44,32,424.411
41,59,424.0
11,59,423.195
7,3,423.15
166,13,423.117
169,12,422.806
89,23,422.718
104,164,422.384
142,60,422.379
126,59,422.27
9,6,422.193
27,168,421.606
152,42,421.191
22,48,420.783
135,16,420.565
21,19,420.461
59,88,420.001
16,120,419.668
79,106,419.37
14,77,419.046
34,39,418.444
79,30,418.211
47,77,417.994
21,114,417.994
103,55,417.979
43,160,417.517
50,86,417.374
30,19,417.071
213,19,416.365
142,79,415.579
24,145,415.399
24,97,415.352
63,34,415.269
43,169,415.131
4,13,414.987
22,35,414.94
177,9,414.804
114,3,413.781
232,43,413.628
60,32,413.305
49,38,413.16
176,3,412.729
59,26,412.551
205,120,412.51
38,167,412.11
53,223,412.012
224,2,411.83
44,62,411.485
215,12,411.101
64,9,410.852
64,46,410.5
79,22,409.828
61,39,409.784
110,16,409.641
21,207,409.343
103,42,407.005
104,97,406.893
38,29,406.624
71,163,406.172
45,86,405.971
232,1,405.865
16,143,405.743
233,13,404.971
51,121,404.93
30,35,404.903
118,19,404.82
141,65,404.805
88,19,404.789
41,34,404.778
41,61,404.545
12,188,404.176
211,2,403.594
76,2,403.454
36,99,403.378
145,13,403.159
3,193,402.746
24,14,402.596
226,3,402.429
67,38,401.847
61,109,401.538
16,207,401.514
74,9,401.437
26,112,400.844
24,234,399.936
52,103,399.718
47,54,399.641
65,86,399.509
180,81,399.112
96,105,399.082
110,121,398.869
38,206,398.811
34,161,398.766
10,122,398.757
34,33,398.707
16,106,398.21
213,24,397.897
200,3,397.733
31,81,397.73
141,24,397.466
27,25,397.412
218,3,397.349
21,106,397.239
12,224,397.211
43,140,396.73
27,54,396.718
9,156,396.631
100,57,396.407
1,181,395.887
94,181,395.405
13,131,395.11
126,56,395.06
15,57,394.319
145,69,394.062
16,144,393.908
10,100,393.65
18,212,393.323
45,54,392.976
49,37,392.967
8,75,392.951
13,168,392.861
44,143,392.292
55,32,392.137
45,135,392.108
164,3,392.094
11,54,392.071
136,57,392.041
228,9,392.01
44,121,391.964
11,101,391.934
25,66,391.622
14,198,391.59
130,58,391.197
82,2,390.959
11,65,390.911
16,100,390.504
65,22,390.484
95,140,390.298
67,16,390.035
11,82,389.195
152,3,389.169
135,2,389.146
17,212,388.866
207,55,388.833
43,152,388.674
12,168,388.63
30,69,388.309
150,12,388.098
178,82,388.006
228,30,387.877
2,159,387.861
139,3,387.819
49,203,387.595
157,144,387.497
103,81,387.429
43,39,387.304
92,2,387.151
13,221,387.005
102,81,386.295
22,68,385.956
11,26,385.894
16,89,385.528
45,47,385.446
22,203,385.285
2,221,385.24
69,57,385.179
38,197,384.506
10,161,384.101
82,86,384.029
203,3,383.953
16,121,383.265
167,3,383.236
24,75,382.978
96,44,382.851
192,9,382.435
231,58,382.076
118,2,381.99
191,3,381.939
10,26,381.047
196,9,380.855
164,86,380.682
214,3,380.534
43,163,380.17
169,101,380.129
121,57,380.1
34,19,380.021
38,1,379.858
44,158,379.518
24,154,379.372
162,1,379.361
45,59,379.358
24,74,379.286
55,133,379.234
133,114,379.144
37,144,379.004
13,206,378.57
45,35,377.262
183,139,376.707
90,23,376.604
175,2,376.324
38,9,375.483
117,69,375.411
33,39,375.277
100,1,375.184
30,194,374.89
69,25,374.812
51,143,374.74
106,48,374.681
142,81,374.651
16,114,374.543
55,152,374.386
78,143,373.814
166,73,373.752
45,104,373.456
5,77,373.454
3,116,373.384
125,3,373.335
215,193,373.298
166,30,373.212
60,98,373.123
47,26,373.118
95,160,373.115
12,100,372.929
220,219,372.565
15,20,371.582
10,54,371.034
51,207,370.856
52,133,370.671
8,9,370.496
90,44,370.471
14,33,370.464
2,58,369.295
165,19,369.239
87,89,369.151
2,194,368.915
79,48,368.368
2,56,368.349
